date,symbol,rule,ret,hold
20241227,CVNA,TP20_SL10,-17.63448341482876,4
20241227,CVNA,SPIKE10,14.119664507416974,20
20241227,CVNA,RANK100_20,14.119664507416974,20
20241227,CVNA,RANK300_20,14.119664507416974,20
20241227,CVNA,h40,3.775156157568338,40
20241227,CVNA,h60,-5.179228602584518,60
20241227,CVNA,RANK100_60,-5.179228602584518,60
20241227,CVNA,RANK300_60,-5.179228602584518,60
20241227,SPOT,h20,18.04022172308921,20
20241227,SPOT,TP10,11.818695318746153,17
20241227,SPOT,TP15,16.28110213326879,19
20241227,SPOT,TP20,18.04022172308921,20
20241227,SPOT,TP30,18.04022172308921,20
20241227,SPOT,SL10,18.04022172308921,20
20241227,SPOT,SL15,18.04022172308921,20
20241227,SPOT,SL20,18.04022172308921,20
20241227,SPOT,TR10,18.04022172308921,20
20241227,SPOT,TR15,18.04022172308921,20
20241227,SPOT,TP20_SL10,18.04022172308921,20
20241227,SPOT,SPIKE10,18.04022172308921,20
20241227,SPOT,RANK100_20,18.04022172308921,20
20241227,SPOT,RANK300_20,18.04022172308921,20
20241227,SPOT,h40,29.416402810093388,40
20241227,SPOT,h60,27.10742129746904,60
20241227,SPOT,RANK100_60,27.10742129746904,60
20241227,SPOT,RANK300_60,27.10742129746904,60
20241227,NFLX,h20,7.779191671698715,20
20241227,NFLX,TP10,7.779191671698715,20
20241227,NFLX,TP15,7.779191671698715,20
20241227,NFLX,TP20,7.779191671698715,20
20241227,NFLX,TP30,7.779191671698715,20
20241227,NFLX,SL10,7.779191671698715,20
20241227,NFLX,SL15,7.779191671698715,20
20241227,NFLX,SL20,7.779191671698715,20
20241227,NFLX,TR10,7.779191671698715,20
20241227,NFLX,TR15,7.779191671698715,20
20241227,NFLX,TP20_SL10,7.779191671698715,20
20241227,NFLX,SPIKE10,7.779191671698715,20
20241227,NFLX,RANK100_20,7.779191671698715,20
20241227,NFLX,RANK300_20,7.779191671698715,20
20241227,NFLX,h40,6.117571617155115,40
20241227,NFLX,h60,7.621618672501285,60
20241227,NFLX,RANK100_60,-0.1311174812463789,45
20241227,NFLX,RANK300_60,7.621618672501285,60
20241227,WMT,h20,6.371364798194312,20
20241227,WMT,TP10,6.371364798194312,20
20241227,WMT,TP15,6.371364798194312,20
20241227,WMT,TP20,6.371364798194312,20
20241227,WMT,TP30,6.371364798194312,20
20241227,WMT,SL10,6.371364798194312,20
20241227,WMT,SL15,6.371364798194312,20
20241227,WMT,SL20,6.371364798194312,20
20241227,WMT,TR10,6.371364798194312,20
20241227,WMT,TR15,6.371364798194312,20
20241227,WMT,TP20_SL10,6.371364798194312,20
20241227,WMT,SPIKE10,6.371364798194312,20
20241227,WMT,RANK100_20,6.371364798194312,20
20241227,WMT,RANK300_20,6.371364798194312,20
20241227,WMT,h40,5.5967611672128825,40
20241227,WMT,h60,-6.32212054187411,60
20241227,WMT,RANK100_60,-6.382298592299318,55
20241227,WMT,RANK300_60,-6.32212054187411,60
20241227,UAL,h20,8.640241323142938,20
20241227,UAL,TP10,10.908173558195667,14
20241227,UAL,TP15,8.640241323142938,20
20241227,UAL,TP20,8.640241323142938,20
20241227,UAL,TP30,8.640241323142938,20
20241227,UAL,SL10,8.640241323142938,20
20241227,UAL,SL15,8.640241323142938,20
20241227,UAL,SL20,8.640241323142938,20
20241227,UAL,TR10,8.640241323142938,20
20241227,UAL,TR15,8.640241323142938,20
20241227,UAL,TP20_SL10,8.640241323142938,20
20241227,UAL,SPIKE10,8.640241323142938,20
20241227,UAL,RANK100_20,8.640241323142938,20
20241227,UAL,RANK300_20,8.640241323142938,20
20241227,UAL,h40,-7.506275205616586,40
20241227,UAL,h60,-26.211743448692992,60
20241227,UAL,RANK100_60,-29.854490260367918,50
20241227,UAL,RANK300_60,-25.69995004335318,55
20241227,APO,h20,0.4815639186147136,20
20241227,APO,TP10,0.4815639186147136,20
20241227,APO,TP15,0.4815639186147136,20
20241227,APO,TP20,0.4815639186147136,20
20241227,APO,TP30,0.4815639186147136,20
20241227,APO,SL10,0.4815639186147136,20
20241227,APO,SL15,0.4815639186147136,20
20241227,APO,SL20,0.4815639186147136,20
20241227,APO,TR10,0.4815639186147136,20
20241227,APO,TR15,0.4815639186147136,20
20241227,APO,TP20_SL10,0.4815639186147136,20
20241227,APO,SPIKE10,0.4815639186147136,20
20241227,APO,RANK100_20,0.4815639186147136,20
20241227,APO,RANK300_20,0.4815639186147136,20
20241227,APO,h40,-13.166247259437025,40
20241227,APO,h60,-16.352438047333763,60
20241227,APO,RANK100_60,-13.166247259437025,40
20241227,APO,RANK300_60,-23.29607261108305,50
20241227,TPL,h20,11.079197827487764,20
20241227,TPL,TP10,11.424135524396695,7
20241227,TPL,TP15,15.997451561644404,10
20241227,TPL,TP20,20.07388825828562,11
20241227,TPL,TP30,11.079197827487764,20
20241227,TPL,SL10,11.079197827487764,20
20241227,TPL,SL15,11.079197827487764,20
20241227,TPL,SL20,11.079197827487764,20
20241227,TPL,TR10,9.658376498939635,18
20241227,TPL,TR15,11.079197827487764,20
20241227,TPL,TP20_SL10,20.07388825828562,11
20241227,TPL,SPIKE10,11.079197827487764,20
20241227,TPL,RANK100_20,11.079197827487764,20
20241227,TPL,RANK300_20,11.079197827487764,20
20241227,TPL,h40,18.417298473058263,40
20241227,TPL,h60,16.44231520736792,60
20241227,TPL,RANK100_60,18.417298473058263,40
20241227,TPL,RANK300_60,16.44231520736792,60
20241227,VRT,h20,-4.039620415247269,20
20241227,VRT,TP10,16.479893202361385,5
20241227,VRT,TP15,16.479893202361385,5
20241227,VRT,TP20,24.341942356819214,14
20241227,VRT,TP30,33.34201002170787,16
20241227,VRT,SL10,-10.867870924609823,18
20241227,VRT,SL15,-4.039620415247269,20
20241227,VRT,SL20,-4.039620415247269,20
20241227,VRT,TR10,-10.867870924609823,18
20241227,VRT,TR15,-10.867870924609823,18
20241227,VRT,TP20_SL10,24.341942356819214,14
20241227,VRT,SPIKE10,-4.039620415247269,20
20241227,VRT,RANK100_20,-4.039620415247269,20
20241227,VRT,RANK300_20,-4.039620415247269,20
20241227,VRT,h40,-19.720264452181013,40
20241227,VRT,h60,-33.669895877747415,60
20241227,VRT,RANK100_60,-33.669895877747415,60
20241227,VRT,RANK300_60,-33.669895877747415,60
20241227,RGTI,h20,-25.87822070279544,20
20241227,RGTI,TP10,17.09601925841435,3
20241227,RGTI,TP15,17.09601925841435,3
20241227,RGTI,TP20,-25.87822070279544,20
20241227,RGTI,TP30,-25.87822070279544,20
20241227,RGTI,SL10,-10.655735965772251,2
20241227,RGTI,SL15,-41.21779855561892,7
20241227,RGTI,SL20,-41.21779855561892,7
20241227,RGTI,TR10,-10.655735965772251,2
20241227,RGTI,TR15,-41.21779855561892,7
20241227,RGTI,TP20_SL10,-10.655735965772251,2
20241227,RGTI,SPIKE10,11.358316994867245,4
20241227,RGTI,RANK100_20,-25.87822070279544,20
20241227,RGTI,RANK300_20,-25.87822070279544,20
20241227,RGTI,h40,-52.98594983114716,40
20241227,RGTI,h60,-50.409834280660995,60
20241227,RGTI,RANK100_60,-47.36534068340033,55
20241227,RGTI,RANK300_60,-50.409834280660995,60
20241227,FISV,h20,2.1928336742071286,20
20241227,FISV,TP10,2.1928336742071286,20
20241227,FISV,TP15,2.1928336742071286,20
20241227,FISV,TP20,2.1928336742071286,20
20241227,FISV,TP30,2.1928336742071286,20
20241227,FISV,SL10,2.1928336742071286,20
20241227,FISV,SL15,2.1928336742071286,20
20241227,FISV,SL20,2.1928336742071286,20
20241227,FISV,TR10,2.1928336742071286,20
20241227,FISV,TR15,2.1928336742071286,20
20241227,FISV,TP20_SL10,2.1928336742071286,20
20241227,FISV,SPIKE10,2.1928336742071286,20
20241227,FISV,RANK100_20,2.1928336742071286,20
20241227,FISV,RANK300_20,2.1928336742071286,20
20241227,FISV,h40,11.363311002449251,40
20241227,FISV,h60,5.400334644070304,60
20241227,FISV,RANK100_60,5.400334644070304,60
20241227,FISV,RANK300_60,5.400334644070304,60
20241227,TMUS,h20,5.4389669466450075,20
20241227,TMUS,TP10,5.4389669466450075,20
20241227,TMUS,TP15,5.4389669466450075,20
20241227,TMUS,TP20,5.4389669466450075,20
20241227,TMUS,TP30,5.4389669466450075,20
20241227,TMUS,SL10,5.4389669466450075,20
20241227,TMUS,SL15,5.4389669466450075,20
20241227,TMUS,SL20,5.4389669466450075,20
20241227,TMUS,TR10,5.4389669466450075,20
20241227,TMUS,TR15,5.4389669466450075,20
20241227,TMUS,TP20_SL10,5.4389669466450075,20
20241227,TMUS,SPIKE10,5.4389669466450075,20
20241227,TMUS,RANK100_20,5.4389669466450075,20
20241227,TMUS,RANK300_20,5.4389669466450075,20
20241227,TMUS,h40,18.451262359469723,40
20241227,TMUS,h60,20.69619484526313,60
20241227,TMUS,RANK100_60,20.69619484526313,60
20241227,TMUS,RANK300_60,20.69619484526313,60
20241227,QMCO,h20,-68.23262863362474,20
20241227,QMCO,TP10,-68.23262863362474,20
20241227,QMCO,TP15,-68.23262863362474,20
20241227,QMCO,TP20,-68.23262863362474,20
20241227,QMCO,TP30,-68.23262863362474,20
20241227,QMCO,SL10,-12.04188275368142,1
20241227,QMCO,SL15,-23.701712797497276,2
20241227,QMCO,SL20,-23.701712797497276,2
20241227,QMCO,TR10,-12.04188275368142,1
20241227,QMCO,TR15,-23.701712797497276,2
20241227,QMCO,TP20_SL10,-12.04188275368142,1
20241227,QMCO,SPIKE10,-45.42238475425188,12
20241227,QMCO,RANK100_20,-68.23262863362474,20
20241227,QMCO,RANK300_20,-68.23262863362474,20
20241227,QMCO,h40,-83.09042009496422,40
20241227,QMCO,h60,-78.22272429308535,60
20241227,QMCO,RANK100_60,-68.23262863362474,20
20241227,QMCO,RANK300_60,-70.0438649712648,25
20241227,CLS,h20,5.667717640516234,20
20241227,CLS,TP10,13.038908228009305,11
20241227,CLS,TP15,16.424819134810598,12
20241227,CLS,TP20,24.18506873715549,14
20241227,CLS,TP30,5.667717640516234,20
20241227,CLS,SL10,5.667717640516234,20
20241227,CLS,SL15,5.667717640516234,20
20241227,CLS,SL20,5.667717640516234,20
20241227,CLS,TR10,-8.138799146117503,18
20241227,CLS,TR15,-8.138799146117503,18
20241227,CLS,TP20_SL10,24.18506873715549,14
20241227,CLS,SPIKE10,5.667717640516234,20
20241227,CLS,RANK100_20,5.667717640516234,20
20241227,CLS,RANK300_20,5.667717640516234,20
20241227,CLS,h40,13.427975265358128,40
20241227,CLS,h60,-11.261828870993195,60
20241227,CLS,RANK100_60,-11.261828870993195,60
20241227,CLS,RANK300_60,-11.261828870993195,60
20241227,GDDY,h20,5.14131573888803,20
20241227,GDDY,TP10,5.14131573888803,20
20241227,GDDY,TP15,5.14131573888803,20
20241227,GDDY,TP20,5.14131573888803,20
20241227,GDDY,TP30,5.14131573888803,20
20241227,GDDY,SL10,5.14131573888803,20
20241227,GDDY,SL15,5.14131573888803,20
20241227,GDDY,SL20,5.14131573888803,20
20241227,GDDY,TR10,5.14131573888803,20
20241227,GDDY,TR15,5.14131573888803,20
20241227,GDDY,TP20_SL10,5.14131573888803,20
20241227,GDDY,SPIKE10,5.14131573888803,20
20241227,GDDY,RANK100_20,5.14131573888803,20
20241227,GDDY,RANK300_20,5.14131573888803,20
20241227,GDDY,h40,-14.013268584166605,40
20241227,GDDY,h60,-10.159743661339926,60
20241227,GDDY,RANK100_60,-11.187021306579869,55
20241227,GDDY,RANK300_60,-10.159743661339926,60
20241227,ANET,h20,-4.591703527786706,20
20241227,ANET,TP10,14.854471137088264,15
20241227,ANET,TP15,-4.591703527786706,20
20241227,ANET,TP20,-4.591703527786706,20
20241227,ANET,TP30,-4.591703527786706,20
20241227,ANET,SL10,-11.262493023994224,18
20241227,ANET,SL15,-4.591703527786706,20
20241227,ANET,SL20,-4.591703527786706,20
20241227,ANET,TR10,-11.262493023994224,18
20241227,ANET,TR15,-11.262493023994224,18
20241227,ANET,TP20_SL10,-11.262493023994224,18
20241227,ANET,SPIKE10,-4.591703527786706,20
20241227,ANET,RANK100_20,-4.591703527786706,20
20241227,ANET,RANK300_20,-4.591703527786706,20
20241227,ANET,h40,-18.986109277392448,40
20241227,ANET,h60,-30.14244011569842,60
20241227,ANET,RANK100_60,-30.14244011569842,60
20241227,ANET,RANK300_60,-30.14244011569842,60
20241227,TRGP,h20,14.377542215375128,20
20241227,TRGP,TP10,11.338523719793736,9
20241227,TRGP,TP15,15.866035269817335,11
20241227,TRGP,TP20,20.066535596899616,12
20241227,TRGP,TP30,14.377542215375128,20
20241227,TRGP,SL10,14.377542215375128,20
20241227,TRGP,SL15,14.377542215375128,20
20241227,TRGP,SL20,14.377542215375128,20
20241227,TRGP,TR10,14.377542215375128,20
20241227,TRGP,TR15,14.377542215375128,20
20241227,TRGP,TP20_SL10,20.066535596899616,12
20241227,TRGP,SPIKE10,14.377542215375128,20
20241227,TRGP,RANK100_20,14.377542215375128,20
20241227,TRGP,RANK300_20,14.377542215375128,20
20241227,TRGP,h40,10.654755216773616,40
20241227,TRGP,h60,12.618394681060362,60
20241227,TRGP,RANK100_60,12.618394681060362,60
20241227,TRGP,RANK300_60,12.618394681060362,60
20241227,IBKR,h20,18.016776099721255,20
20241227,IBKR,TP10,17.19554085742583,15
20241227,IBKR,TP15,17.19554085742583,15
20241227,IBKR,TP20,22.34079652424783,17
20241227,IBKR,TP30,18.016776099721255,20
20241227,IBKR,SL10,18.016776099721255,20
20241227,IBKR,SL15,18.016776099721255,20
20241227,IBKR,SL20,18.016776099721255,20
20241227,IBKR,TR10,18.016776099721255,20
20241227,IBKR,TR15,18.016776099721255,20
20241227,IBKR,TP20_SL10,22.34079652424783,17
20241227,IBKR,SPIKE10,18.016776099721255,20
20241227,IBKR,RANK100_20,18.016776099721255,20
20241227,IBKR,RANK300_20,18.016776099721255,20
20241227,IBKR,h40,13.687156714815153,40
20241227,IBKR,h60,-5.470450499050283,60
20241227,IBKR,RANK100_60,13.687156714815153,40
20241227,IBKR,RANK300_60,-5.470450499050283,60
20241227,DJT,h20,-11.114196044133761,20
20241227,DJT,TP10,18.930148752040044,9
20241227,DJT,TP15,18.930148752040044,9
20241227,DJT,TP20,-11.114196044133761,20
20241227,DJT,TP30,-11.114196044133761,20
20241227,DJT,SL10,-18.140248479724796,18
20241227,DJT,SL15,-18.140248479724796,18
20241227,DJT,SL20,-11.114196044133761,20
20241227,DJT,TR10,-1.358097709532391,14
20241227,DJT,TR15,-1.358097709532391,14
20241227,DJT,TP20_SL10,-18.140248479724796,18
20241227,DJT,SPIKE10,9.063183140561426,10
20241227,DJT,RANK100_20,-6.845901040329638,15
20241227,DJT,RANK300_20,-11.114196044133761,20
20241227,DJT,h40,-34.035482180670314,40
20241227,DJT,h60,-43.68071323839446,60
20241227,DJT,RANK100_60,-6.845901040329638,15
20241227,DJT,RANK300_60,-11.114196044133761,20
20241227,NVDA,h20,-9.71461111329226,20
20241227,NVDA,TP10,-9.71461111329226,20
20241227,NVDA,TP15,-9.71461111329226,20
20241227,NVDA,TP20,-9.71461111329226,20
20241227,NVDA,TP30,-9.71461111329226,20
20241227,NVDA,SL10,-13.568344275781829,18
20241227,NVDA,SL15,-9.71461111329226,20
20241227,NVDA,SL20,-9.71461111329226,20
20241227,NVDA,TR10,-2.758915760694991,9
20241227,NVDA,TR15,-13.568344275781829,18
20241227,NVDA,TP20_SL10,-13.568344275781829,18
20241227,NVDA,SPIKE10,-9.71461111329226,20
20241227,NVDA,RANK100_20,-3.831838599033477,10
20241227,NVDA,RANK300_20,-9.71461111329226,20
20241227,NVDA,h40,-12.305659259470769,40
20241227,NVDA,h60,-18.662683856334183,60
20241227,NVDA,RANK100_60,-3.831838599033477,10
20241227,NVDA,RANK300_60,-9.71461111329226,20
20241227,EAT,h20,35.72128906875429,20
20241227,EAT,TP10,15.973430563237878,14
20241227,EAT,TP15,15.973430563237878,14
20241227,EAT,TP20,35.72128906875429,20
20241227,EAT,TP30,35.72128906875429,20
20241227,EAT,SL10,35.72128906875429,20
20241227,EAT,SL15,35.72128906875429,20
20241227,EAT,SL20,35.72128906875429,20
20241227,EAT,TR10,35.72128906875429,20
20241227,EAT,TR15,35.72128906875429,20
20241227,EAT,TP20_SL10,35.72128906875429,20
20241227,EAT,SPIKE10,35.72128906875429,20
20241227,EAT,RANK100_20,35.72128906875429,20
20241227,EAT,RANK300_20,35.72128906875429,20
20241227,EAT,h40,17.392611967857373,40
20241227,EAT,h60,16.547141214579785,60
20241227,EAT,RANK100_60,15.897937166548747,35
20241227,EAT,RANK300_60,5.284215245335111,45
20241227,SOFI,h20,0.06257965687297418,20
20241227,SOFI,TP10,12.015019595083487,14
20241227,SOFI,TP15,0.06257965687297418,20
20241227,SOFI,TP20,0.06257965687297418,20
20241227,SOFI,TP30,0.06257965687297418,20
20241227,SOFI,SL10,-11.576967964897145,3
20241227,SOFI,SL15,0.06257965687297418,20
20241227,SOFI,SL20,0.06257965687297418,20
20241227,SOFI,TR10,-11.576967964897145,3
20241227,SOFI,TR15,0.06257965687297418,20
20241227,SOFI,TP20_SL10,-11.576967964897145,3
20241227,SOFI,SPIKE10,0.06257965687297418,20
20241227,SOFI,RANK100_20,0.06257965687297418,20
20241227,SOFI,RANK300_20,0.06257965687297418,20
20241227,SOFI,h40,-11.952439938210501,40
20241227,SOFI,h60,-23.654567216853607,60
20241227,SOFI,RANK100_60,-7.571959443894471,30
20241227,SOFI,RANK300_60,-11.952439938210501,40
20241227,DASH,h20,9.708280853273955,20
20241227,DASH,TP10,9.708280853273955,20
20241227,DASH,TP15,9.708280853273955,20
20241227,DASH,TP20,9.708280853273955,20
20241227,DASH,TP30,9.708280853273955,20
20241227,DASH,SL10,9.708280853273955,20
20241227,DASH,SL15,9.708280853273955,20
20241227,DASH,SL20,9.708280853273955,20
20241227,DASH,TR10,9.708280853273955,20
20241227,DASH,TR15,9.708280853273955,20
20241227,DASH,TP20_SL10,9.708280853273955,20
20241227,DASH,SPIKE10,9.708280853273955,20
20241227,DASH,RANK100_20,9.708280853273955,20
20241227,DASH,RANK300_20,9.708280853273955,20
20241227,DASH,h40,15.648990535657937,40
20241227,DASH,h60,14.574234361813353,60
20241227,DASH,RANK100_60,14.574234361813353,60
20241227,DASH,RANK300_60,14.574234361813353,60
20241227,HWM,h20,13.602436444280563,20
20241227,HWM,TP10,10.56369657266767,12
20241227,HWM,TP15,13.602436444280563,20
20241227,HWM,TP20,13.602436444280563,20
20241227,HWM,TP30,13.602436444280563,20
20241227,HWM,SL10,13.602436444280563,20
20241227,HWM,SL15,13.602436444280563,20
20241227,HWM,SL20,13.602436444280563,20
20241227,HWM,TR10,13.602436444280563,20
20241227,HWM,TR15,13.602436444280563,20
20241227,HWM,TP20_SL10,13.602436444280563,20
20241227,HWM,SPIKE10,13.602436444280563,20
20241227,HWM,RANK100_20,13.602436444280563,20
20241227,HWM,RANK300_20,13.602436444280563,20
20241227,HWM,h40,20.042699320751446,40
20241227,HWM,h60,19.151964393183473,60
20241227,HWM,RANK100_60,13.602436444280563,20
20241227,HWM,RANK300_60,19.151964393183473,60
20241227,BKNG,h20,-6.263741174812997,20
20241227,BKNG,TP10,-6.263741174812997,20
20241227,BKNG,TP15,-6.263741174812997,20
20241227,BKNG,TP20,-6.263741174812997,20
20241227,BKNG,TP30,-6.263741174812997,20
20241227,BKNG,SL10,-6.263741174812997,20
20241227,BKNG,SL15,-6.263741174812997,20
20241227,BKNG,SL20,-6.263741174812997,20
20241227,BKNG,TR10,-6.263741174812997,20
20241227,BKNG,TR15,-6.263741174812997,20
20241227,BKNG,TP20_SL10,-6.263741174812997,20
20241227,BKNG,SPIKE10,-6.263741174812997,20
20241227,BKNG,RANK100_20,-6.263741174812997,20
20241227,BKNG,RANK300_20,-6.263741174812997,20
20241227,BKNG,h40,-2.3674777931576463,40
20241227,BKNG,h60,-5.456263538034822,60
20241227,BKNG,RANK100_60,-6.709821266702798,25
20241227,BKNG,RANK300_60,-5.456263538034822,60
20241227,WFC,h20,10.209536120936647,20
20241227,WFC,TP10,10.209536120936647,20
20241227,WFC,TP15,10.209536120936647,20
20241227,WFC,TP20,10.209536120936647,20
20241227,WFC,TP30,10.209536120936647,20
20241227,WFC,SL10,10.209536120936647,20
20241227,WFC,SL15,10.209536120936647,20
20241227,WFC,SL20,10.209536120936647,20
20241227,WFC,TR10,10.209536120936647,20
20241227,WFC,TR15,10.209536120936647,20
20241227,WFC,TP20_SL10,10.209536120936647,20
20241227,WFC,SPIKE10,10.209536120936647,20
20241227,WFC,RANK100_20,0.112507299679665,10
20241227,WFC,RANK300_20,10.209536120936647,20
20241227,WFC,h40,8.280537256423903,40
20241227,WFC,h60,2.147166638544462,60
20241227,WFC,RANK100_60,0.112507299679665,10
20241227,WFC,RANK300_60,11.121083446957769,35
20241227,CRDO,h20,-15.153701632650773,20
20241227,CRDO,TP10,10.607588940692336,5
20241227,CRDO,TP15,15.485633692832801,13
20241227,CRDO,TP20,23.39442758015626,15
20241227,CRDO,TP30,-15.153701632650773,20
20241227,CRDO,SL10,-19.75754403307913,18
20241227,CRDO,SL15,-19.75754403307913,18
20241227,CRDO,SL20,-15.153701632650773,20
20241227,CRDO,TR10,-19.75754403307913,18
20241227,CRDO,TR15,-19.75754403307913,18
20241227,CRDO,TP20_SL10,23.39442758015626,15
20241227,CRDO,SPIKE10,-15.153701632650773,20
20241227,CRDO,RANK100_20,-15.153701632650773,20
20241227,CRDO,RANK300_20,-15.153701632650773,20
20241227,CRDO,h40,-24.08717307097935,40
20241227,CRDO,h60,-38.76461286686526,60
20241227,CRDO,RANK100_60,-38.76461286686526,60
20241227,CRDO,RANK300_60,-38.76461286686526,60
20241227,DECK,h20,5.692623847901013,20
20241227,DECK,TP10,5.692623847901013,20
20241227,DECK,TP15,5.692623847901013,20
20241227,DECK,TP20,5.692623847901013,20
20241227,DECK,TP30,5.692623847901013,20
20241227,DECK,SL10,5.692623847901013,20
20241227,DECK,SL15,5.692623847901013,20
20241227,DECK,SL20,5.692623847901013,20
20241227,DECK,TR10,5.692623847901013,20
20241227,DECK,TR15,5.692623847901013,20
20241227,DECK,TP20_SL10,5.692623847901013,20
20241227,DECK,SPIKE10,5.692623847901013,20
20241227,DECK,RANK100_20,5.692623847901013,20
20241227,DECK,RANK300_20,5.692623847901013,20
20241227,DECK,h40,-33.132149541289614,40
20241227,DECK,h60,-43.53242402414589,60
20241227,DECK,RANK100_60,-27.565060194894908,35
20241227,DECK,RANK300_60,-36.299554687371646,45
20241227,EME,h20,-4.299509964534254,20
20241227,EME,TP10,11.290126863870963,12
20241227,EME,TP15,16.734952044972996,15
20241227,EME,TP20,-4.299509964534254,20
20241227,EME,TP30,-4.299509964534254,20
20241227,EME,SL10,-4.299509964534254,20
20241227,EME,SL15,-4.299509964534254,20
20241227,EME,SL20,-4.299509964534254,20
20241227,EME,TR10,-6.3489442470793245,18
20241227,EME,TR15,-6.3489442470793245,18
20241227,EME,TP20_SL10,-4.299509964534254,20
20241227,EME,SPIKE10,-4.299509964534254,20
20241227,EME,RANK100_20,-4.299509964534254,20
20241227,EME,RANK300_20,-4.299509964534254,20
20241227,EME,h40,-12.292507573030043,40
20241227,EME,h60,-17.384514415494824,60
20241227,EME,RANK100_60,-5.588839193881368,30
20241227,EME,RANK300_60,-18.355882667894907,45
20241227,AXP,h20,4.963035270663219,20
20241227,AXP,TP10,4.963035270663219,20
20241227,AXP,TP15,4.963035270663219,20
20241227,AXP,TP20,4.963035270663219,20
20241227,AXP,TP30,4.963035270663219,20
20241227,AXP,SL10,4.963035270663219,20
20241227,AXP,SL15,4.963035270663219,20
20241227,AXP,SL20,4.963035270663219,20
20241227,AXP,TR10,4.963035270663219,20
20241227,AXP,TR15,4.963035270663219,20
20241227,AXP,TP20_SL10,4.963035270663219,20
20241227,AXP,SPIKE10,4.963035270663219,20
20241227,AXP,RANK100_20,4.963035270663219,20
20241227,AXP,RANK300_20,4.963035270663219,20
20241227,AXP,h40,-2.045615829188552,40
20241227,AXP,h60,-9.430483893459773,60
20241227,AXP,RANK100_60,-2.045615829188552,40
20241227,AXP,RANK300_60,-9.826688772163605,55
20241227,TCOM,h20,0.991645618891468,20
20241227,TCOM,TP10,0.991645618891468,20
20241227,TCOM,TP15,0.991645618891468,20
20241227,TCOM,TP20,0.991645618891468,20
20241227,TCOM,TP30,0.991645618891468,20
20241227,TCOM,SL10,-10.53972772997681,8
20241227,TCOM,SL15,0.991645618891468,20
20241227,TCOM,SL20,0.991645618891468,20
20241227,TCOM,TR10,-10.53972772997681,8
20241227,TCOM,TR15,0.991645618891468,20
20241227,TCOM,TP20_SL10,-10.53972772997681,8
20241227,TCOM,SPIKE10,0.991645618891468,20
20241227,TCOM,RANK100_20,0.991645618891468,20
20241227,TCOM,RANK300_20,0.991645618891468,20
20241227,TCOM,h40,-18.968688339141558,40
20241227,TCOM,h60,-7.215227294250937,60
20241227,TCOM,RANK100_60,-6.346501551323125,35
20241227,TCOM,RANK300_60,-8.140514860294035,55
20241227,NTRA,h20,4.966933100404947,20
20241227,NTRA,TP10,10.202175629563136,7
20241227,NTRA,TP15,4.966933100404947,20
20241227,NTRA,TP20,4.966933100404947,20
20241227,NTRA,TP30,4.966933100404947,20
20241227,NTRA,SL10,4.966933100404947,20
20241227,NTRA,SL15,4.966933100404947,20
20241227,NTRA,SL20,4.966933100404947,20
20241227,NTRA,TR10,-1.1855696752837042,13
20241227,NTRA,TR15,4.966933100404947,20
20241227,NTRA,TP20_SL10,4.966933100404947,20
20241227,NTRA,SPIKE10,4.966933100404947,20
20241227,NTRA,RANK100_20,4.966933100404947,20
20241227,NTRA,RANK300_20,4.966933100404947,20
20241227,NTRA,h40,-2.2775452524607998,40
20241227,NTRA,h60,-7.462867755538305,60
20241227,NTRA,RANK100_60,7.2943983789464095,30
20241227,NTRA,RANK300_60,-2.2775452524607998,40
20241227,OKE,h20,-0.4462906912100828,20
20241227,OKE,TP10,-0.4462906912100828,20
20241227,OKE,TP15,-0.4462906912100828,20
20241227,OKE,TP20,-0.4462906912100828,20
20241227,OKE,TP30,-0.4462906912100828,20
20241227,OKE,SL10,-0.4462906912100828,20
20241227,OKE,SL15,-0.4462906912100828,20
20241227,OKE,SL20,-0.4462906912100828,20
20241227,OKE,TR10,-0.4462906912100828,20
20241227,OKE,TR15,-0.4462906912100828,20
20241227,OKE,TP20_SL10,-0.4462906912100828,20
20241227,OKE,SPIKE10,-0.4462906912100828,20
20241227,OKE,RANK100_20,0.7834946388902697,5
20241227,OKE,RANK300_20,-0.4462906912100828,20
20241227,OKE,h40,-3.1286757844914637,40
20241227,OKE,h60,-1.0837916267528946,60
20241227,OKE,RANK100_60,0.7834946388902697,5
20241227,OKE,RANK300_60,-1.1339187461863354,35
20241227,MRVL,h20,-5.96355002328286,20
20241227,MRVL,TP10,10.256616087457493,15
20241227,MRVL,TP15,-5.96355002328286,20
20241227,MRVL,TP20,-5.96355002328286,20
20241227,MRVL,TP30,-5.96355002328286,20
20241227,MRVL,SL10,-11.652049920781593,18
20241227,MRVL,SL15,-5.96355002328286,20
20241227,MRVL,SL20,-5.96355002328286,20
20241227,MRVL,TR10,-11.652049920781593,18
20241227,MRVL,TR15,-11.652049920781593,18
20241227,MRVL,TP20_SL10,-11.652049920781593,18
20241227,MRVL,SPIKE10,-5.96355002328286,20
20241227,MRVL,RANK100_20,-5.96355002328286,20
20241227,MRVL,RANK300_20,-5.96355002328286,20
20241227,MRVL,h40,-22.8177196932018,40
20241227,MRVL,h60,-42.885997207135595,60
20241227,MRVL,RANK100_60,-42.885997207135595,60
20241227,MRVL,RANK300_60,-42.885997207135595,60
20241227,GM,h20,-8.290361590330386,20
20241227,GM,TP10,-8.290361590330386,20
